customer_id,date,annual_income,purpose_of_travel,travel_frequency,transport_flight,transport_train,transport_car_rental,transport_cruise,transport_other,travel_domestic,travel_international,travel_luxury_resort,travel_spa_relaxation,travel_activity_outdoor,travel_cultural_history,travel_cruise,travel_budget,info_email,info_social_media,info_storefront,info_phone_call
00006468,2017/12/24,2116000,0,0,1,,1,,,1,0,0,0,0,0,0,1,0,1,0,0
00007599,2011/11/9,,2,4,,1,1,,,1,1,1,1,0,0,0,1,0,1,0,0
00001679,2013/3/28,174000,2,0,,1,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00009955,2020/3/26,0,2,1,,,1,,,1,0,0,1,0,0,0,1,0,0,0,0
00004776,2014/12/22,12175000,0,2,,1,1,,,1,1,0,1,0,1,0,1,0,1,0,0
00009972,2021/1/27,1118000,2,4,,1,1,,,1,0,1,1,0,0,0,1,1,1,1,0
00000539,2021/1/13,,0,4,,1,1,,,0,0,0,1,0,0,0,1,0,1,1,0
00000867,2018/9/5,5104000,2,2,,1,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00003207,2016/9/23,4182000,2,1,,1,1,,,1,0,0,0,0,0,0,1,1,1,0,0
00007684,2014/10/3,17142000,2,2,1,1,1,,,1,0,1,0,0,0,0,1,0,1,0,0
00004262,2015/8/26,12101000,0,0,,1,,,,0,0,0,0,0,0,0,1,0,1,0,0
00000064,2018/3/10,5108000,2,1,,1,1,,,1,0,1,1,0,0,0,1,1,1,0,0
00006376,2014/9/17,25178000,0,0,,1,1,,,1,0,1,1,0,1,0,1,0,1,0,0
00007687,2010/4/26,2115000,2,2,,1,1,,,0,0,0,0,0,0,0,1,0,1,0,0
00003546,2013/9/16,5102000,2,1,,,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00003563,2017/9/8,0,2,0,,1,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00000574,2015/10/27,0,2,0,,1,1,,,1,1,1,1,0,0,0,1,1,1,0,0
00007334,2014/7/30,5107000,0,2,,1,,,,1,0,1,0,0,0,0,1,0,1,0,0
00007279,2013/8/17,1119000,2,0,,1,,,,1,1,1,1,0,0,0,1,0,1,0,0
00005873,2011/2/20,0,2,1,,1,1,,,1,0,0,1,0,0,0,1,0,1,0,0
00003481,2018/2/18,19165000,2,1,,1,1,,,0,0,1,1,0,0,0,1,0,1,0,0
00009610,2015/9/18,0,2,2,,,,,,1,0,1,1,0,0,0,1,1,1,0,0
00008036,2019/7/17,17164000,2,2,,1,1,,,1,1,0,0,0,1,0,1,1,1,0,0
00005817,2022/11/1,12117000,0,2,,1,1,,,1,1,0,1,0,1,0,1,0,1,0,0
00004725,2019/5/26,,2,2,,1,1,,,1,0,1,0,0,0,0,1,0,1,0,0
00002967,2019/1/10,12109000,0,2,,1,1,,,1,0,1,0,0,0,0,1,0,1,0,0
00006978,2017/5/25,24156000,0,2,,1,1,,,1,0,0,1,0,0,0,1,0,1,1,0
00009242,2014/12/21,1101000,2,2,,1,1,,,1,0,1,1,0,0,0,1,0,1,1,0
00009199,2016/11/19,5102000,2,2,,1,1,,,1,1,1,1,0,0,0,1,1,1,0,0
00003583,2021/5/27,0,0,0,,1,,,,1,0,0,1,0,0,0,1,0,1,0,0
00001477,2011/2/5,21158000,2,0,,1,1,,,1,0,1,0,0,0,0,1,1,1,0,0
00003134,2013/9/27,0,0,4,,,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00002810,2016/1/7,,2,1,,1,1,,,0,0,0,0,0,0,0,1,0,1,0,0
00007660,2017/12/27,5109000,2,2,,1,1,,,0,1,0,1,0,0,0,1,0,1,0,0
00004857,2010/10/27,0,2,2,1,1,,,,1,0,1,1,0,1,0,1,0,0,0,0
00009998,2010/3/26,0,2,0,,1,1,,,1,0,1,0,0,1,0,1,1,1,0,0
00002794,2011/10/12,15129000,2,2,,1,1,,,1,0,1,0,0,0,0,1,0,0,0,0
00000580,2016/12/31,2114000,2,1,,1,1,,,1,0,0,0,0,1,0,1,1,1,0,0
00004454,2016/8/1,0,2,2,1,1,1,,,0,0,1,1,0,0,0,1,1,0,0,0
00008170,2020/6/2,27145000,2,1,,1,,,,1,0,0,1,0,0,0,1,0,1,0,0
00000975,2021/3/8,,2,2,,1,1,,,1,0,1,1,0,1,0,1,0,1,0,0
00007934,2020/11/26,1100000,2,4,,1,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00006295,2021/1/11,0,2,0,1,1,1,,,1,1,1,1,0,0,0,1,1,0,0,0
00002291,2020/1/23,1100000,2,0,,1,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00003039,2020/4/20,1100000,2,2,,1,1,,,1,1,1,0,0,0,0,1,0,1,0,0
00002339,2014/9/20,16185000,2,2,,,,,なぁE0,1,1,1,0,0,0,1,0,1,0,0,
00000264,2011/6/19,25146000,2,2,,1,1,,,0,0,1,0,0,0,0,1,0,1,0,0
00001600,2012/6/14,14109000,0,2,,1,1,,,1,0,1,0,0,0,0,1,0,0,0,0
00003279,2017/1/27,1102000,0,0,,1,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00000822,2022/10/23,24100000,2,0,,1,1,,,1,0,0,0,0,0,0,1,1,1,0,0
00004594,2014/4/6,,0,2,1,1,1,,,0,0,1,1,0,0,0,1,0,1,0,0
00009565,2014/6/28,,2,2,,1,1,,,1,1,1,1,0,0,0,1,0,0,0,0
00006432,2022/4/9,1108000,2,1,,1,1,,,1,1,1,1,0,0,0,1,0,1,0,0
00005926,2015/3/9,0,0,0,,1,,,,0,0,1,1,0,0,0,1,0,1,0,0
00007028,2014/9/11,,2,4,,1,1,,,0,1,0,1,0,0,0,1,0,1,0,0
00000762,2022/2/21,16125000,2,0,,1,1,,,1,0,1,0,0,0,0,1,0,1,0,0
00005730,2016/9/15,21117000,2,0,,1,1,,,0,1,1,0,0,0,0,1,0,1,0,0
00002586,2021/8/16,0,0,2,,1,,,,0,0,1,1,0,0,0,1,0,1,0,0
00008841,2015/7/13,,0,4,,1,1,,,0,0,1,0,0,0,0,1,0,1,0,0
00005064,2015/3/3,190000,2,4,,,,,,1,0,1,1,0,0,0,1,0,1,0,0
00001810,2012/11/27,27107000,2,4,,1,,,,1,0,1,1,0,0,0,1,0,1,0,0
00003972,2011/1/31,1108000,0,4,,1,1,,,1,0,1,0,0,0,0,1,0,0,0,0
00001630,2017/2/23,1107000,2,2,,1,,,,1,0,1,0,0,0,0,1,0,1,1,0
00005861,2018/7/28,12150000,0,0,,1,,,,1,0,0,0,0,0,0,1,0,1,0,0
00008794,2020/7/24,10195000,0,2,,1,1,,,0,0,1,0,0,0,0,1,0,1,0,0
00000757,2022/7/15,5109000,2,2,,1,1,,,1,1,1,1,0,1,0,1,1,1,0,0
00002642,2016/5/13,5102000,2,0,,1,,,,1,0,1,1,0,1,0,1,0,1,0,0
00005529,2012/6/20,2112000,2,0,,1,,,,1,1,1,0,0,0,0,1,1,0,0,0
00007218,2016/2/6,20114000,2,4,,1,1,,,1,0,0,0,0,0,0,1,1,1,0,0
00000145,2010/10/31,,2,0,,1,1,,,0,0,1,1,0,0,0,1,0,1,0,0
00000290,2011/4/29,29104000,2,2,,1,1,,,0,0,0,0,0,1,0,1,0,1,0,0
00008211,2017/3/16,14100000,2,2,,1,,,,1,0,0,0,0,0,0,1,0,1,0,0
00002574,2017/8/2,5102000,2,2,,1,1,,,0,1,1,1,0,0,0,1,0,1,0,0
00006316,2018/2/9,28108000,2,0,,1,1,,,1,0,0,1,0,1,0,1,0,0,0,0
00007535,2018/6/25,5108000,2,1,,,1,,,1,1,0,1,0,0,0,1,0,1,0,0
00003961,2014/6/29,5102000,0,2,,1,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00006047,2018/5/16,4180000,2,2,,1,1,,,1,1,0,1,0,1,0,1,0,1,0,0
00002598,2015/6/26,12174000,2,2,,1,,,,1,1,0,1,0,1,0,1,0,1,0,0
00000309,2016/3/25,19162000,2,4,,1,,,,0,0,0,0,0,0,0,1,0,1,0,0
00007094,2012/8/16,5104000,2,2,,,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00005454,2010/12/30,,2,1,,1,1,,,1,1,0,1,0,0,0,1,0,0,0,0
00006933,2011/3/12,175000,2,2,,1,1,,,0,0,0,0,0,1,0,1,0,1,0,0
00000996,2017/4/1,0,0,2,,1,1,,,0,0,1,1,0,0,0,1,0,1,0,0
00001192,2017/7/11,12128000,0,0,,1,1,,,0,0,0,0,0,0,0,1,0,1,0,0
00000795,2015/3/21,,0,0,,,1,,,1,0,0,1,0,0,0,1,0,1,0,0
00004822,2018/5/1,1105000,0,4,,1,1,,,1,1,1,0,0,0,0,1,0,1,0,0
00003416,2016/7/26,,0,0,,1,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00004613,2021/9/15,2116000,0,0,,1,1,,,1,0,0,1,0,1,0,1,0,1,0,0
00007286,2018/9/29,2112000,0,0,1,1,1,,,1,0,0,0,0,0,0,1,0,0,0,0
00000093,2011/7/19,5107000,2,0,,,1,,,1,0,1,1,0,0,0,1,1,1,0,0
00003938,2022/9/27,5102000,0,4,,1,1,,,1,0,1,1,0,1,0,1,0,1,0,0
00004112,2012/8/22,11182000,2,2,,1,1,,,1,0,1,0,0,0,0,1,0,1,0,0
00008257,2021/12/4,5107000,0,0,,1,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00001819,2010/6/3,0,2,2,,1,1,,,1,0,0,1,0,0,0,1,0,1,0,0
00002297,2015/1/2,,2,0,,1,1,,,1,0,1,1,0,1,0,1,0,1,0,0
00007108,2021/7/21,1108000,2,1,1,1,1,,,0,0,1,0,0,0,0,1,0,1,0,0
00004162,2015/2/7,2116000,0,0,,1,1,,,1,0,0,0,0,0,0,1,0,1,0,0
00006715,2019/6/21,24167000,0,1,,1,1,,,1,1,1,0,0,1,0,1,1,1,0,0
00000505,2015/8/8,4187000,2,0,,1,1,,,0,0,1,1,0,0,0,1,0,1,0,0
00002423,2014/12/16,0,2,2,,1,1,,,0,0,1,1,0,0,0,1,0,1,0,0
00004390,2019/5/15,,0,2,,1,1,,,1,0,1,0,0,0,0,1,0,1,0,0
00008676,2013/6/25,,2,2,,1,1,,,0,0,1,1,0,0,0,1,0,1,0,0
00004045,2015/7/23,16102000,0,0,,1,,,,1,0,1,0,0,0,0,1,0,1,0,0
00008586,2020/3/11,,2,0,,1,1,,,0,0,1,1,0,0,0,1,0,1,0,0
00006238,2020/5/4,,0,4,1,1,1,,,0,1,0,1,0,0,0,1,0,0,0,0
00001714,2019/4/11,172000,0,0,,1,1,,,1,0,0,1,0,0,0,1,0,1,0,0
00008155,2013/3/19,200000,2,2,,1,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00000766,2015/5/6,2116000,2,0,,1,1,,,0,1,1,0,0,0,0,1,0,1,0,0
00002142,2012/6/29,172000,0,2,,1,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00008616,2020/2/18,,0,0,,1,,,,1,0,1,1,0,0,0,1,0,1,0,0
00008488,2014/2/26,,2,0,,1,1,,,0,0,0,0,0,0,0,1,0,0,0,0
00008559,2019/1/3,14102000,0,0,,1,1,,,1,1,0,0,0,1,0,1,0,1,1,0
00009602,2020/11/30,16175000,0,2,1,,1,,,0,0,1,0,0,0,0,1,0,1,0,0
00008525,2015/1/6,,1,0,,1,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00005390,2016/3/4,15146000,2,2,,1,1,,,1,0,0,0,0,0,0,1,0,1,0,0
00007694,2019/10/19,1100000,2,0,,1,1,,,0,0,0,1,0,0,0,1,0,1,0,0
00003735,2017/1/10,0,2,1,,,1,,,1,0,1,1,0,0,0,1,0,0,0,0
00000990,2015/10/27,12172000,2,2,1,1,1,,,0,0,1,1,0,0,0,1,0,1,0,0
00006944,2012/7/16,0,2,4,,1,1,,,1,0,1,0,0,1,0,1,0,1,0,0
00000166,2012/6/17,1108000,2,0,,1,1,,,1,0,1,0,0,0,0,1,0,1,0,0
00003224,2022/2/24,,2,0,1,1,,,,0,0,1,0,0,0,0,1,1,1,0,0
00002591,2012/5/23,5101000,2,2,,1,1,,,0,0,0,0,0,0,0,1,0,1,0,0
00000771,2018/7/31,0,2,0,,,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00000532,2022/7/8,1100000,2,1,,1,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00000413,2015/10/26,1105000,2,0,,,,,,0,0,1,1,0,0,0,1,1,1,0,0
00003012,2019/12/12,0,2,0,,1,,,,0,0,1,1,0,0,0,1,0,1,0,0
00002834,2012/1/15,21115000,2,0,,1,,,,0,0,0,0,0,0,0,1,0,1,0,0
00003753,2019/8/24,,2,2,1,1,,,,1,0,1,1,0,0,0,1,0,1,0,0
00004278,2018/11/17,4185000,1,4,,1,1,,,1,0,0,1,0,0,0,1,0,1,0,0
00007671,2017/1/30,28185000,2,2,,1,,,,1,1,1,0,0,0,0,1,0,1,0,0
00008633,2011/3/11,2116000,2,1,,1,1,,,1,0,0,0,0,0,0,1,0,0,0,0
00009767,2014/12/4,,2,2,,,,,,1,0,1,1,0,0,0,1,0,1,0,0
00005110,2022/6/10,0,2,2,,1,1,,,1,0,1,1,0,0,0,1,0,0,0,0
00006824,2017/9/9,12104000,2,2,1,1,1,,,1,1,1,0,0,1,0,1,0,1,0,0
00002316,2018/1/18,5107000,0,1,,,1,,,1,0,0,1,0,1,0,1,0,1,1,0
00000164,2019/1/5,29104000,2,4,,1,1,,,1,1,1,1,0,1,0,1,0,1,0,0
00000527,2013/3/27,1101000,2,1,,,1,,,0,0,1,1,0,0,0,1,0,1,0,0
00002327,2018/8/29,0,2,2,1,1,1,,,1,0,1,1,0,0,0,1,1,1,0,0
00008990,2016/3/12,1120000,2,2,1,1,,,,1,0,1,1,0,1,0,1,0,0,0,0
00003517,2021/10/10,4182000,0,1,,,,,,1,1,1,1,0,1,0,1,0,1,0,0
00007669,2010/7/14,2118000,2,2,,1,,,,0,0,0,0,0,0,0,1,0,1,0,0
00005432,2018/8/4,5108000,2,2,,1,1,,,1,0,0,0,0,0,0,1,0,1,0,0
00009448,2018/1/15,0,0,0,,1,,,,1,1,0,1,0,0,0,1,1,1,0,0
00007514,2022/5/29,24100000,2,2,1,1,,,,1,0,1,0,0,0,0,1,0,0,0,0
00000033,2017/2/9,5107000,2,4,,1,1,,,1,1,0,1,0,0,0,1,0,0,1,0
00001166,2013/8/5,1102000,2,1,,1,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00000963,2020/4/1,,2,1,,,1,,,0,0,1,1,0,0,0,1,0,1,0,0
00002350,2012/7/6,2114000,2,0,,1,1,,,1,0,1,1,0,0,0,1,0,1,0,0
00004877,2014/9/15,28105000,2,2,,1,,,,1,1,0,0,0,0,0,1,0,1,0,0
00003826,2017/5/13,27155000,2,4,1,1,1,,,1,0,0,0,0,0,0,1,0,1,0,0
00002268,2010/12/31,19110000,2,2,,1,1,,,1,0,0,0,0,0,0,1,0,1,0,0
00009453,2014/8/8,1158000,2,2,,1,1,1,,0,1,0,0,1,1,1,0,0,1,0,1
00007928,2017/6/7,10195000,1,4,,1,1,1,,0,0,0,0,1,0,1,0,0,1,0,0
00008133,2022/7/10,1170000,2,1,,1,1,1,,1,1,1,0,1,0,1,0,0,1,0,0
00007109,2021/3/27,10110000,2,0,,1,1,1,,1,1,0,1,1,0,1,0,0,1,0,0
00007829,2016/3/4,0,2,2,,1,1,1,,0,0,1,1,1,0,1,0,0,0,0,0
00001191,2011/9/16,1105000,2,2,,1,1,1,,1,0,1,1,1,0,1,0,0,0,0,0
00002029,2019/8/2,6100000,2,2,,1,1,1,,1,0,1,1,1,0,1,0,0,1,0,0
00002205,2021/2/23,,2,2,,1,1,1,,1,1,0,1,1,0,1,0,0,1,0,0
00003787,2021/6/28,11127000,0,2,,1,1,1,,1,0,1,1,1,0,1,0,1,1,0,0
00008115,2012/11/10,6109000,2,0,,1,,1,,0,1,1,1,1,1,1,0,0,1,1,0
00007245,2010/3/20,2126000,0,2,,1,1,1,,0,0,0,0,1,0,1,0,0,1,0,0
00006970,2017/9/13,110000,1,0,,1,1,1,,1,0,1,1,1,0,1,0,0,1,0,0
00007236,2020/8/7,6117000,2,0,,1,,1,,0,1,1,1,1,0,1,0,0,1,0,0
00009447,2016/12/16,176000,0,2,,1,1,1,,1,0,1,1,1,0,1,0,0,1,0,0
00009370,2013/9/10,4100000,2,0,,1,1,1,,1,0,1,1,1,0,1,0,0,1,0,0
00009538,2021/10/1,1106000,2,1,,1,1,1,,1,0,1,0,1,1,1,0,0,1,0,0
00004355,2014/7/21,5116000,0,1,,1,1,1,,1,1,1,1,1,0,1,0,0,1,0,0
00006989,2016/5/10,,2,1,,1,,1,,1,0,1,0,1,0,1,0,0,1,0,0
00006019,2013/3/31,0,2,4,,1,1,1,,1,0,0,1,1,0,1,0,0,1,0,0
00004891,2010/4/4,25110000,1,0,1,1,,1,,1,0,1,0,1,0,1,0,0,1,0,0
00003592,2021/2/20,5141000,0,2,,1,1,1,,1,0,1,1,1,1,1,0,0,1,0,0
00003260,2016/5/4,5118000,2,1,,1,1,1,,1,0,0,1,1,0,1,0,0,1,0,0
00006268,2016/2/8,0,1,2,,1,1,1,,1,0,1,1,1,0,1,0,1,1,0,0
00008782,2013/7/28,1175000,1,0,,1,,1,,1,0,0,0,1,0,1,0,1,1,0,0
00000025,2014/11/28,111000,0,0,,1,1,1,,1,1,1,1,1,1,1,0,0,1,0,0
00009920,2019/5/25,175000,2,0,,1,1,1,,1,0,1,1,1,1,1,0,1,1,0,0
00005853,2012/3/16,0,0,2,,1,1,1,,0,0,1,1,1,0,1,0,0,1,0,0
00002735,2010/6/28,0,2,1,,1,1,1,,1,0,1,1,1,0,1,0,0,1,0,0
00004244,2012/8/2,1179000,2,0,,1,1,1,,1,0,1,0,1,0,1,0,0,0,0,0
00007365,2012/4/2,169000,0,2,,1,,1,,1,0,1,1,1,1,1,0,0,1,0,0
00008240,2011/2/20,28108000,2,4,,1,1,1,,1,1,0,1,1,0,1,0,0,1,0,0
00000554,2018/9/5,0,2,2,,1,1,1,,1,1,1,1,1,1,1,0,0,1,0,0
00007153,2014/1/18,2117000,1,1,,1,1,1,,1,1,1,0,1,0,1,0,0,1,0,0
00005174,2013/6/7,2108000,1,2,,1,1,1,,1,1,1,0,1,0,1,0,0,1,0,0
00007148,2011/7/28,10125000,0,2,,1,1,1,,0,0,1,1,0,1,1,0,0,1,0,1
00006991,2015/9/10,0,2,2,,1,1,1,,1,1,0,1,0,0,1,0,0,1,0,0
00005172,2010/4/24,10124000,1,4,,1,1,1,,0,0,1,1,0,0,1,0,1,1,0,0
00007072,2016/4/14,0,2,1,,1,1,1,,1,0,0,1,0,0,1,0,1,1,0,0
00009517,2021/7/14,10149000,2,0,,1,1,1,,1,0,1,1,0,0,1,0,0,1,0,0
00008017,2011/1/16,6121000,2,1,,1,1,1,,1,0,1,1,0,0,1,0,0,1,0,0
00009500,2015/8/31,0,1,1,,,1,1,,1,0,1,1,0,1,1,0,0,1,0,0
00009494,2010/12/24,0,0,4,,1,1,1,,1,1,1,1,0,1,1,0,0,1,0,0
00004809,2021/5/23,197000,2,0,,1,1,1,,1,0,1,1,0,0,1,0,0,1,0,0
00009653,2015/9/27,0,2,2,,1,1,1,,1,0,0,1,0,1,1,0,0,1,0,0
00006709,2022/9/25,10141000,2,2,,1,1,1,,1,1,1,1,0,0,1,0,1,1,0,0
00006703,2012/9/27,2156000,2,4,,1,,1,,1,0,0,0,0,0,1,0,0,1,0,0
00005815,2020/6/10,6109000,1,0,,1,1,1,,0,1,1,1,0,0,1,0,0,1,0,0
00008723,2014/5/4,120000,2,2,,1,1,1,,1,0,1,1,0,0,1,0,0,1,0,0
00009280,2018/2/1,27109000,2,2,,1,1,1,,0,0,0,0,0,0,1,0,0,1,0,0
00004704,2022/6/12,1167000,0,2,,1,1,1,,1,0,1,0,0,0,1,0,1,1,0,0
00001122,2014/6/4,5120000,1,2,,,,1,,1,1,0,1,0,0,1,0,0,1,0,0
00001249,2021/3/22,5109000,2,2,1,1,1,1,,1,1,1,1,0,1,1,0,0,1,0,0
00001794,2018/1/4,,0,2,,1,1,1,,1,0,0,0,0,1,1,0,0,1,0,0
00009897,2017/5/25,10187000,1,1,,1,,1,,1,0,1,1,0,0,1,0,0,1,0,0
00001864,2012/4/12,2188000,0,2,,1,,1,,0,0,0,1,0,1,1,0,0,1,0,0
00008341,2019/4/24,6107000,2,2,,1,1,1,,1,0,1,1,0,0,1,0,0,1,0,0
00008913,2018/5/23,2106000,1,0,1,1,1,1,,1,1,0,0,0,0,1,0,0,1,0,0
00000440,2022/1/6,6120000,0,2,,1,1,1,,1,0,1,1,0,1,1,0,0,1,0,0
00006744,2013/5/5,2170000,0,2,,1,1,1,,0,0,1,0,0,0,1,0,0,1,0,0
00003162,2013/12/24,5142000,1,0,,1,,1,,1,0,1,1,0,1,1,0,0,1,0,0
00004509,2022/2/2,2111000,1,2,,1,1,1,,1,0,0,0,0,1,1,0,0,1,0,0
00001268,2010/3/31,5111000,1,2,,1,1,1,,0,0,0,0,0,0,1,0,0,1,0,0
00002211,2010/11/13,12190000,0,0,,1,,1,,1,0,0,0,0,0,1,0,0,0,0,0
00008052,2017/7/9,10157000,1,1,,1,1,1,,1,0,0,0,0,0,1,0,1,0,0,0
00008818,2018/5/16,1182000,2,2,,,1,1,,1,0,0,0,0,1,1,0,0,1,0,0
00004312,2021/8/17,4100000,1,2,,1,1,1,,1,1,1,1,0,0,1,0,0,0,0,0
00003242,2019/1/4,10170000,1,0,,1,1,1,,1,0,1,1,0,1,1,0,0,1,0,0
00001614,2021/10/16,2182000,2,0,,1,1,1,,1,0,0,1,0,0,1,0,0,0,0,0
00002227,2013/9/28,10101000,0,2,,1,,1,,1,0,1,1,0,1,1,0,0,1,0,0
00001080,2010/12/22,2105000,1,0,,,1,1,,1,0,1,0,0,0,1,0,0,1,0,0
00004213,2019/3/28,5190000,2,2,,1,1,1,,0,0,1,1,0,0,1,0,0,1,0,0
00004109,2020/9/20,10104000,0,0,,1,1,1,,1,0,1,1,0,0,1,0,1,1,0,0
00007909,2017/2/5,,1,0,,1,1,1,,1,0,1,0,0,0,1,0,0,0,0,0
00000337,2017/11/6,5140000,0,2,,1,1,1,,1,0,1,1,0,1,1,0,0,1,0,0
00003978,2012/4/22,5187000,2,4,,1,1,1,,1,0,1,1,0,0,1,0,0,1,0,0
00009014,2020/6/6,6119000,0,1,,1,1,1,,1,0,1,0,0,0,1,0,0,0,0,0
00006577,2013/6/10,2122000,0,2,1,1,1,1,,1,0,0,0,0,1,1,0,0,1,0,0
00001588,2014/2/26,1161000,1,0,,,1,,,1,0,0,0,1,0,0,0,1,1,1,1
00002814,2010/6/1,121000,0,2,,,,,,1,1,1,1,1,0,0,0,0,0,1,1
00005680,2018/11/9,1162000,0,0,,1,,,,1,0,0,0,1,0,0,0,0,1,0,1
00005254,2022/6/5,100000,2,2,,1,,,,1,1,1,1,1,0,0,0,0,1,0,1
00000701,2015/3/13,4170000,2,0,,1,,,,0,0,1,1,1,0,0,0,1,1,0,1
00009655,2015/3/27,0,1,0,,1,1,,,1,0,1,1,1,0,0,0,0,1,0,1
00003926,2016/9/19,6107000,1,2,,1,,,,1,1,1,1,1,0,0,0,0,1,0,1
00007971,2011/4/13,10169000,2,0,,1,,,,1,1,1,0,1,1,0,0,1,1,0,1
00003272,2022/8/25,5199000,2,0,,1,1,,,1,1,1,0,1,1,0,0,0,1,0,1
00007157,2016/8/8,29161000,2,1,,1,1,,,1,0,1,1,1,0,0,0,0,1,0,1
00000154,2021/1/6,6200000,2,4,,1,1,,,1,0,1,1,1,0,0,0,0,1,0,0
00009406,2013/9/27,5162000,2,0,,,,,,1,0,1,1,1,0,0,0,1,1,0,0
00008190,2021/8/14,1174000,0,4,,1,1,,,0,1,1,0,1,0,0,0,0,0,0,0
00007136,2021/9/6,5100000,2,0,,1,1,,,0,0,0,0,1,0,0,0,0,1,0,0
00000691,2013/7/16,10184000,2,2,,1,1,,,1,0,1,0,1,0,0,0,0,1,0,0
00006598,2018/11/5,6106000,1,2,,1,1,,,1,0,1,1,1,0,0,0,0,1,0,0
00000899,2010/10/15,5140000,2,2,,1,1,,,1,1,1,1,1,0,0,0,0,1,0,0
00006464,2017/4/7,10108000,0,0,,1,1,,,0,0,1,1,1,0,0,0,1,1,0,0
00008123,2021/1/22,4111000,2,0,,1,1,,,1,0,0,0,1,0,0,0,1,0,0,0
00003683,2014/1/11,6105000,2,2,,1,1,,,1,0,0,0,1,0,0,0,0,1,0,0
00007922,2018/8/31,1181000,0,2,,1,1,,,1,0,0,0,1,1,0,0,0,1,0,0
00003342,2012/8/30,6160000,2,2,,1,,,,1,0,1,1,1,1,0,0,1,1,0,0
00002110,2018/5/23,168000,2,2,1,1,1,,,0,0,1,1,1,0,0,0,0,1,0,0
00008840,2014/4/7,4154000,1,2,,1,1,,,1,0,0,1,1,0,0,0,0,0,0,0
00002705,2022/4/28,5100000,0,0,1,1,1,,,1,1,0,1,1,0,0,0,0,1,0,0
00000321,2016/12/11,,2,4,,,1,,,1,0,1,0,1,0,0,0,1,1,0,0
00003824,2021/12/27,6180000,0,2,,1,1,,,0,0,1,1,1,1,0,0,0,1,0,0
00005888,2010/12/25,6100000,2,0,,1,1,,,0,0,0,0,1,0,0,0,0,1,0,0
00006452,2016/11/23,9197000,2,2,,,1,,,0,1,1,1,1,0,0,0,1,1,0,0
00008874,2021/4/25,6108000,0,2,,1,1,,,1,0,0,0,1,0,0,0,0,1,0,0
00006660,2020/11/26,5100000,1,2,,1,1,,,1,0,1,1,1,0,0,0,1,1,0,0
00007834,2016/5/21,6182000,2,1,,1,,,,1,0,0,1,1,0,0,0,1,1,0,0
00000786,2022/11/12,1128000,0,0,,1,1,,,1,0,1,1,1,0,0,0,0,1,0,0
00002096,2015/7/20,5151000,2,0,,1,1,,,1,1,0,1,1,0,0,0,0,1,0,0
00007322,2021/7/14,6140000,1,0,1,1,1,,,1,0,1,1,1,0,0,0,0,1,0,0
00002977,2019/9/24,5110000,2,2,,,1,,,1,0,0,0,1,1,0,0,0,1,0,0
00007228,2016/2/15,6152000,2,0,,1,,,,0,0,1,1,1,0,0,0,0,1,0,0
00001705,2022/8/16,4144000,2,0,,1,1,,,1,1,1,0,1,0,0,0,0,1,0,0
00005031,2021/2/21,10166000,0,0,,1,,,,1,0,1,0,1,1,0,0,0,1,0,0
00008743,2011/1/30,6167000,2,0,,1,1,,,0,0,1,1,1,1,0,0,0,1,0,0
00005447,2014/4/13,5160000,1,1,,1,1,,,1,1,1,0,1,0,0,0,0,1,0,0
00005599,2013/1/7,1190000,1,2,,1,1,,,0,0,1,1,1,1,0,0,0,1,0,0
00000383,2022/10/8,4104000,2,0,,,1,,,1,0,0,0,1,0,0,0,1,1,0,0
00004183,2013/10/8,10192000,1,2,,1,1,,,0,1,0,0,1,1,0,0,0,0,0,0
00007422,2013/2/1,5122000,1,4,,1,1,,,1,0,0,0,1,0,0,0,0,1,0,0
00004015,2016/9/13,6182000,1,0,,1,1,,,1,0,1,1,1,0,0,0,0,1,0,0
00008891,2012/5/6,6107000,1,4,1,1,,,,1,0,1,1,1,1,0,0,0,1,0,0
00005036,2015/1/3,9100000,2,0,,1,1,,,0,0,0,0,1,1,0,0,0,0,0,0
00004585,2020/2/23,2171000,2,0,,1,,,,1,1,1,1,1,0,0,0,0,1,0,0
00001916,2015/2/9,5160000,1,2,,1,,,,1,0,1,1,1,0,0,0,1,1,1,0
00003326,2016/4/12,5196000,2,2,,1,1,,,1,0,0,1,1,0,0,0,0,0,1,0
00007376,2013/9/19,5146000,2,2,1,1,1,,,1,0,1,1,1,1,0,0,1,0,1,0
